Temps	vA	vM
3200.6	0.0020435	0.0059565
3200.7	0.00204351	0.00595649
3200.8	0.00204352	0.00595648
3200.9	0.00204353	0.00595647
3201	0.00204353	0.00595647
3201.1	0.00204355	0.00595645
3201.2	0.00204358	0.00595642
3201.3	0.0020436	0.0059564
3201.4	0.00204362	0.00595638
3201.5	0.00204364	0.00595636
3201.6	0.00204367	0.00595633
3201.7	0.00204369	0.00595631
3201.8	0.00204371	0.00595629
3201.9	0.00204373	0.00595627
3202	0.00204375	0.00595625
3202.1	0.00204377	0.00595623
3202.2	0.0020438	0.0059562
3202.3	0.00204382	0.00595618
3202.4	0.00204384	0.00595616
3202.5	0.00204386	0.00595614
3202.6	0.00204389	0.00595611
3202.7	0.00204391	0.00595609
3202.8	0.00204394	0.00595606
3202.9	0.00204396	0.00595604
3203	0.00204399	0.00595601
3203.1	0.00204402	0.00595598
3203.2	0.00204404	0.00595596
3203.3	0.00204407	0.00595593
3203.4	0.0020441	0.0059559
3203.5	0.00204412	0.00595588
3203.6	0.00204416	0.00595584
3203.7	0.00204419	0.00595581
3203.8	0.00204422	0.00595578
3203.9	0.00204425	0.00595575
3204	0.00204428	0.00595572
3204.1	0.00204431	0.00595569
3204.2	0.00204434	0.00595566
3204.3	0.00204437	0.00595563
3204.4	0.0020444	0.0059556
3204.5	0.00204443	0.00595557
3204.6	0.00204445	0.00595555
3204.7	0.00204446	0.00595554
3204.8	0.00204447	0.00595553
3204.9	0.00204448	0.00595552
3205	0.0020445	0.0059555
3205.1	0.00204452	0.00595548
3205.2	0.00204454	0.00595546
3205.3	0.00204456	0.00595544
3205.4	0.00204459	0.00595541
3205.5	0.00204461	0.00595539
3205.6	0.00204464	0.00595536
3205.7	0.00204467	0.00595533
3205.8	0.0020447	0.0059553
3205.9	0.00204473	0.00595527
3206	0.00204476	0.00595524
3206.1	0.00204478	0.00595522
3206.2	0.0020448	0.0059552
3206.3	0.00204482	0.00595518
3206.4	0.00204484	0.00595516
3206.5	0.00204486	0.00595514
3206.6	0.00204488	0.00595512
3206.7	0.00204489	0.00595511
3206.8	0.00204491	0.00595509
3206.9	0.00204492	0.00595508
3207	0.00204493	0.00595507
3207.1	0.00204495	0.00595505
3207.2	0.00204497	0.00595503
3207.3	0.002045	0.005955
3207.4	0.00204503	0.00595497
3207.5	0.00204507	0.00595493
3207.6	0.00204509	0.00595491
3207.7	0.00204512	0.00595488
3207.8	0.00204514	0.00595486
3207.9	0.00204517	0.00595483
3208	0.00204519	0.00595481
3208.1	0.00204522	0.00595478
3208.2	0.00204525	0.00595475
3208.3	0.00204528	0.00595472
3208.4	0.00204531	0.00595469
3208.5	0.00204534	0.00595466
3208.6	0.00204536	0.00595464
3208.7	0.00204538	0.00595462
3208.8	0.0020454	0.0059546
3208.9	0.00204542	0.00595458
3209	0.00204544	0.00595456
3209.1	0.00204546	0.00595454
3209.2	0.00204548	0.00595452
3209.3	0.0020455	0.0059545
3209.4	0.00204552	0.00595448
3209.5	0.00204554	0.00595446
3209.6	0.00204557	0.00595443
3209.7	0.00204559	0.00595441
3209.8	0.00204562	0.00595438
3209.9	0.00204564	0.00595436
3210	0.00204567	0.00595433
3210.1	0.00204569	0.00595431
3210.2	0.00204571	0.00595429
3210.3	0.00204574	0.00595426
3210.4	0.00204576	0.00595424
3210.5	0.00204579	0.00595421
3210.6	0.00204581	0.00595419
3210.7	0.00204583	0.00595417
3210.8	0.00204586	0.00595414
3210.9	0.00204588	0.00595412
3211	0.0020459	0.0059541
3211.1	0.00204593	0.00595407
3211.2	0.00204596	0.00595404
3211.3	0.00204599	0.00595401
3211.4	0.00204601	0.00595399
3211.5	0.00204604	0.00595396
3211.6	0.00204607	0.00595393
3211.7	0.0020461	0.0059539
3211.8	0.00204613	0.00595387
3211.9	0.00204616	0.00595384
3212	0.00204619	0.00595381
3212.1	0.00204621	0.00595379
3212.2	0.00204624	0.00595376
3212.3	0.00204627	0.00595373
3212.4	0.0020463	0.0059537
3212.5	0.00204632	0.00595368
3212.6	0.00204636	0.00595364
3212.7	0.00204641	0.00595359
3212.8	0.00204645	0.00595355
3212.9	0.00204649	0.00595351
3213	0.00204653	0.00595347
3213.1	0.00204657	0.00595343
3213.2	0.00204661	0.00595339
3213.3	0.00204665	0.00595335
3213.4	0.00204669	0.00595331
3213.5	0.00204673	0.00595327
3213.6	0.00204676	0.00595324
3213.7	0.00204679	0.00595321
3213.8	0.00204683	0.00595317
3213.9	0.00204686	0.00595314
3214	0.00204689	0.00595311
3214.1	0.00204691	0.00595309
3214.2	0.00204693	0.00595307
3214.3	0.00204695	0.00595305
3214.4	0.00204696	0.00595304
3214.5	0.00204698	0.00595302
3214.6	0.002047	0.005953
3214.7	0.00204702	0.00595298
3214.8	0.00204703	0.00595297
3214.9	0.00204705	0.00595295
3215	0.00204707	0.00595293
3215.1	0.00204709	0.00595291
3215.2	0.00204712	0.00595288
3215.3	0.00204714	0.00595286
3215.4	0.00204716	0.00595284
3215.5	0.00204718	0.00595282
3215.6	0.0020472	0.0059528
3215.7	0.00204722	0.00595278
3215.8	0.00204723	0.00595277
3215.9	0.00204725	0.00595275
3216	0.00204726	0.00595274
3216.1	0.00204728	0.00595272
3216.2	0.0020473	0.0059527
3216.3	0.00204732	0.00595268
3216.4	0.00204734	0.00595266
3216.5	0.00204735	0.00595265
3216.6	0.00204738	0.00595262
3216.7	0.00204741	0.00595259
3216.8	0.00204743	0.00595257
3216.9	0.00204746	0.00595254
3217	0.00204748	0.00595252
3217.1	0.00204749	0.00595251
3217.2	0.0020475	0.0059525
3217.3	0.00204751	0.00595249
3217.4	0.00204752	0.00595248
3217.5	0.00204753	0.00595247
3217.6	0.00204755	0.00595245
3217.7	0.00204756	0.00595244
3217.8	0.00204757	0.00595243
3217.9	0.00204759	0.00595241
3218	0.00204759	0.00595241
3218.1	0.00204761	0.00595239
3218.2	0.00204762	0.00595238
3218.3	0.00204763	0.00595237
3218.4	0.00204764	0.00595236
3218.5	0.00204764	0.00595236
3218.6	0.00204766	0.00595234
3218.7	0.00204766	0.00595234
3218.8	0.00204767	0.00595233
3218.9	0.00204768	0.00595232
3219	0.00204768	0.00595232
3219.1	0.00204769	0.00595231
3219.2	0.00204769	0.00595231
3219.3	0.0020477	0.0059523
3219.4	0.0020477	0.0059523
3219.5	0.00204771	0.00595229
3219.6	0.00204771	0.00595229
3219.7	0.00204772	0.00595228
3219.8	0.00204773	0.00595227
3219.9	0.00204774	0.00595226
3220	0.00204775	0.00595225
3220.1	0.00204776	0.00595224
3220.2	0.00204778	0.00595222
3220.3	0.00204779	0.00595221
3220.4	0.0020478	0.0059522
3220.5	0.00204782	0.00595218
3220.6	0.00204783	0.00595217
3220.7	0.00204784	0.00595216
3220.8	0.00204785	0.00595215
3220.9	0.00204786	0.00595214
3221	0.00204787	0.00595213
3221.1	0.00204789	0.00595211
3221.2	0.00204791	0.00595209
3221.3	0.00204792	0.00595208
3221.4	0.00204794	0.00595206
3221.5	0.00204795	0.00595205
3221.6	0.00204797	0.00595203
3221.7	0.00204798	0.00595202
3221.8	0.002048	0.005952
3221.9	0.00204801	0.00595199
3222	0.00204802	0.00595198
3222.1	0.00204804	0.00595196
3222.2	0.00204806	0.00595194
3222.3	0.00204808	0.00595192
3222.4	0.0020481	0.0059519
3222.5	0.00204812	0.00595188
3222.6	0.00204814	0.00595186
3222.7	0.00204816	0.00595184
3222.8	0.00204818	0.00595182
3222.9	0.0020482	0.0059518
3223	0.00204822	0.00595178
3223.1	0.00204825	0.00595175
3223.2	0.00204828	0.00595172
3223.3	0.00204831	0.00595169
3223.4	0.00204834	0.00595166
3223.5	0.00204837	0.00595163
3223.6	0.00204839	0.00595161
3223.7	0.00204842	0.00595158
3223.8	0.00204845	0.00595155
3223.9	0.00204848	0.00595152
3224	0.00204851	0.00595149
3224.1	0.00204853	0.00595147
3224.2	0.00204856	0.00595144
3224.3	0.00204859	0.00595141
3224.4	0.00204862	0.00595138
3224.5	0.00204864	0.00595136
3224.6	0.00204867	0.00595133
3224.7	0.0020487	0.0059513
3224.8	0.00204872	0.00595128
3224.9	0.00204875	0.00595125
3225	0.00204878	0.00595122
3225.1	0.0020488	0.0059512
3225.2	0.00204882	0.00595118
3225.3	0.00204884	0.00595116
3225.4	0.00204886	0.00595114
3225.5	0.00204887	0.00595113
3225.6	0.00204889	0.00595111
3225.7	0.0020489	0.0059511
3225.8	0.00204892	0.00595108
3225.9	0.00204893	0.00595107
3226	0.00204895	0.00595105
3226.1	0.00204895	0.00595105
3226.2	0.00204896	0.00595104
3226.3	0.00204896	0.00595104
3226.4	0.00204897	0.00595103
3226.5	0.00204897	0.00595103
3226.6	0.00204897	0.00595103
3226.7	0.00204897	0.00595103
3226.8	0.00204897	0.00595103
3226.9	0.00204897	0.00595103
3227	0.00204896	0.00595104
3227.1	0.00204897	0.00595103
3227.2	0.00204898	0.00595102
3227.3	0.00204898	0.00595102
3227.4	0.00204899	0.00595101
3227.5	0.002049	0.005951
3227.6	0.002049	0.005951
3227.7	0.00204901	0.00595099
3227.8	0.00204903	0.00595097
3227.9	0.00204904	0.00595096
3228	0.00204905	0.00595095
3228.1	0.00204906	0.00595094
3228.2	0.00204908	0.00595092
3228.3	0.0020491	0.0059509
3228.4	0.00204911	0.00595089
3228.5	0.00204913	0.00595087
3228.6	0.00204915	0.00595085
3228.7	0.00204917	0.00595083
3228.8	0.00204919	0.00595081
3228.9	0.00204921	0.00595079
3229	0.00204923	0.00595077
3229.1	0.00204925	0.00595075
3229.2	0.00204927	0.00595073
3229.3	0.00204929	0.00595071
3229.4	0.00204931	0.00595069
3229.5	0.00204933	0.00595067
3229.6	0.00204936	0.00595064
3229.7	0.00204938	0.00595062
3229.8	0.0020494	0.0059506
3229.9	0.00204942	0.00595058
3230	0.00204945	0.00595055
3230.1	0.00204945	0.00595055
3230.2	0.00204946	0.00595054
3230.3	0.00204947	0.00595053
3230.4	0.00204948	0.00595052
3230.5	0.00204948	0.00595052
3230.6	0.00204949	0.00595051
3230.7	0.0020495	0.0059505
3230.8	0.0020495	0.0059505
3230.9	0.00204951	0.00595049
3231	0.00204952	0.00595048
3231.1	0.00204952	0.00595048
3231.2	0.00204952	0.00595048
3231.3	0.00204952	0.00595048
3231.4	0.00204952	0.00595048
3231.5	0.00204952	0.00595048
3231.6	0.00204953	0.00595047
3231.7	0.00204953	0.00595047
3231.8	0.00204954	0.00595046
3231.9	0.00204954	0.00595046
3232	0.00204954	0.00595046
3232.1	0.00204955	0.00595045
3232.2	0.00204955	0.00595045
3232.3	0.00204955	0.00595045
3232.4	0.00204955	0.00595045
3232.5	0.00204956	0.00595044
3232.6	0.00204956	0.00595044
3232.7	0.00204957	0.00595043
3232.8	0.00204957	0.00595043
3232.9	0.00204958	0.00595042
3233	0.00204959	0.00595041
3233.1	0.0020496	0.0059504
3233.2	0.00204961	0.00595039
3233.3	0.00204962	0.00595038
3233.4	0.00204963	0.00595037
3233.5	0.00204963	0.00595037
3233.6	0.00204966	0.00595034
3233.7	0.00204968	0.00595032
3233.8	0.00204969	0.00595031
3233.9	0.00204972	0.00595028
3234	0.00204973	0.00595027
3234.1	0.00204974	0.00595026
3234.2	0.00204975	0.00595025
3234.3	0.00204976	0.00595024
3234.4	0.00204977	0.00595023
3234.5	0.00204978	0.00595022
3234.6	0.0020498	0.0059502
3234.7	0.00204982	0.00595018
3234.8	0.00204984	0.00595016
3234.9	0.00204985	0.00595015
3235	0.00204988	0.00595012
3235.1	0.0020499	0.0059501
3235.2	0.00204992	0.00595008
3235.3	0.00204995	0.00595005
3235.4	0.00204997	0.00595003
3235.5	0.00204999	0.00595001
3235.6	0.00205002	0.00594998
3235.7	0.00205005	0.00594995
3235.8	0.00205008	0.00594992
3235.9	0.00205011	0.00594989
3236	0.00205014	0.00594986
3236.1	0.00205017	0.00594983
3236.2	0.00205021	0.00594979
3236.3	0.00205024	0.00594976
3236.4	0.00205027	0.00594973
3236.5	0.0020503	0.0059497
3236.6	0.00205033	0.00594967
3236.7	0.00205035	0.00594965
3236.8	0.00205038	0.00594962
3236.9	0.0020504	0.0059496
3237	0.00205043	0.00594957
3237.1	0.00205045	0.00594955
3237.2	0.00205047	0.00594953
3237.3	0.00205049	0.00594951
3237.4	0.00205051	0.00594949
3237.5	0.00205053	0.00594947
3237.6	0.00205055	0.00594945
3237.7	0.00205058	0.00594942
3237.8	0.00205061	0.00594939
3237.9	0.00205064	0.00594936
3238	0.00205067	0.00594933
3238.1	0.00205075	0.00594925
3238.2	0.00205082	0.00594918
3238.3	0.00205089	0.00594911
3238.4	0.00205096	0.00594904
3238.5	0.00205103	0.00594897
3238.6	0.00205106	0.00594894
3238.7	0.00205109	0.00594891
3238.8	0.00205112	0.00594888
3238.9	0.00205115	0.00594885
3239	0.00205118	0.00594882
3239.1	0.00205121	0.00594879
3239.2	0.00205125	0.00594875
3239.3	0.00205128	0.00594872
3239.4	0.00205132	0.00594868
3239.5	0.00205135	0.00594865
3239.6	0.00205139	0.00594861
3239.7	0.00205142	0.00594858
3239.8	0.00205146	0.00594854
3239.9	0.00205149	0.00594851
3240	0.00205153	0.00594847
3240.1	0.00205155	0.00594845
3240.2	0.00205157	0.00594843
3240.3	0.00205159	0.00594841
3240.4	0.00205161	0.00594839
3240.5	0.00205163	0.00594837
3240.6	0.00205165	0.00594835
3240.7	0.00205167	0.00594833
3240.8	0.00205168	0.00594832
3240.9	0.0020517	0.0059483
3241	0.00205172	0.00594828
3241.1	0.00205175	0.00594825
3241.2	0.00205177	0.00594823
3241.3	0.0020518	0.0059482
3241.4	0.00205183	0.00594817
3241.5	0.00205186	0.00594814
3241.6	0.00205188	0.00594812
3241.7	0.00205191	0.00594809
3241.8	0.00205193	0.00594807
3241.9	0.00205196	0.00594804
3242	0.00205198	0.00594802
3242.1	0.002052	0.005948
3242.2	0.00205203	0.00594797
3242.3	0.00205205	0.00594795
3242.4	0.00205207	0.00594793
3242.5	0.00205209	0.00594791
3242.6	0.00205212	0.00594788
3242.7	0.00205215	0.00594785
3242.8	0.00205218	0.00594782
3242.9	0.00205222	0.00594778
3243	0.00205225	0.00594775
3243.1	0.00205228	0.00594772
3243.2	0.00205232	0.00594768
3243.3	0.00205236	0.00594764
3243.4	0.00205239	0.00594761
3243.5	0.00205243	0.00594757
3243.6	0.00205247	0.00594753
3243.7	0.00205251	0.00594749
3243.8	0.00205255	0.00594745
3243.9	0.00205259	0.00594741
3244	0.00205263	0.00594737
3244.1	0.00205267	0.00594733
3244.2	0.00205271	0.00594729
3244.3	0.00205275	0.00594725
3244.4	0.0020528	0.0059472
3244.5	0.00205284	0.00594716
3244.6	0.00205287	0.00594713
3244.7	0.0020529	0.0059471
3244.8	0.00205292	0.00594708
3244.9	0.00205295	0.00594705
3245	0.00205298	0.00594702
3245.1	0.002053	0.005947
3245.2	0.00205303	0.00594697
3245.3	0.00205306	0.00594694
3245.4	0.00205308	0.00594692
3245.5	0.00205311	0.00594689
3245.6	0.00205313	0.00594687
3245.7	0.00205316	0.00594684
3245.8	0.00205318	0.00594682
3245.9	0.0020532	0.0059468
3246	0.00205322	0.00594678
3246.1	0.00205324	0.00594676
3246.2	0.00205326	0.00594674
3246.3	0.00205328	0.00594672
3246.4	0.00205331	0.00594669
3246.5	0.00205333	0.00594667
3246.6	0.00205336	0.00594664
3246.7	0.00205339	0.00594661
3246.8	0.00205342	0.00594658
3246.9	0.00205346	0.00594654
3247	0.00205349	0.00594651
3247.1	0.00205352	0.00594648
3247.2	0.00205355	0.00594645
3247.3	0.00205358	0.00594642
3247.4	0.00205361	0.00594639
3247.5	0.00205364	0.00594636
3247.6	0.00205369	0.00594631
3247.7	0.00205373	0.00594627
3247.8	0.00205378	0.00594622
3247.9	0.00205382	0.00594618
3248	0.00205383	0.00594617
3248.1	0.00205386	0.00594614
3248.2	0.00205388	0.00594612
3248.3	0.00205391	0.00594609
3248.4	0.00205393	0.00594607
3248.5	0.00205395	0.00594605
3248.6	0.00205397	0.00594603
3248.7	0.00205399	0.00594601
3248.8	0.00205401	0.00594599
3248.9	0.00205403	0.00594597
3249	0.00205404	0.00594596
3249.1	0.00205408	0.00594592
3249.2	0.00205412	0.00594588
3249.3	0.00205416	0.00594584
3249.4	0.0020542	0.0059458
3249.5	0.00205424	0.00594576
3249.6	0.00205429	0.00594571
3249.7	0.00205434	0.00594566
3249.8	0.00205439	0.00594561
3249.9	0.00205444	0.00594556
3250	0.00205449	0.00594551
3250.1	0.00205454	0.00594546
3250.2	0.00205458	0.00594542
3250.3	0.00205463	0.00594537
3250.4	0.00205467	0.00594533
3250.5	0.00205472	0.00594528
3250.6	0.00205476	0.00594524
3250.7	0.00205479	0.00594521
3250.8	0.00205483	0.00594517
3250.9	0.00205486	0.00594514
3251	0.0020549	0.0059451
3251.1	0.00205494	0.00594506
3251.2	0.00205497	0.00594503
3251.3	0.002055	0.005945
3251.4	0.00205504	0.00594496
3251.5	0.00205507	0.00594493
3251.6	0.00205508	0.00594492
3251.7	0.00205509	0.00594491
3251.8	0.00205509	0.00594491
3251.9	0.0020551	0.0059449
3252	0.00205511	0.00594489
3252.1	0.00205514	0.00594486
3252.2	0.00205516	0.00594484
3252.3	0.00205519	0.00594481
3252.4	0.00205521	0.00594479
3252.5	0.00205524	0.00594476
3252.6	0.00205527	0.00594473
3252.7	0.00205531	0.00594469
3252.8	0.00205534	0.00594466
3252.9	0.00205538	0.00594462
3253	0.00205542	0.00594458
3253.1	0.00205547	0.00594453
3253.2	0.00205552	0.00594448
3253.3	0.00205556	0.00594444
3253.4	0.0020556	0.0059444
3253.5	0.00205564	0.00594436
3253.6	0.00205567	0.00594433
3253.7	0.00205571	0.00594429
3253.8	0.00205576	0.00594424
3253.9	0.0020558	0.0059442
3254	0.00205585	0.00594415
3254.1	0.00205589	0.00594411
3254.2	0.00205593	0.00594407
3254.3	0.00205597	0.00594403
3254.4	0.00205601	0.00594399
3254.5	0.00205605	0.00594395
3254.6	0.00205609	0.00594391
3254.7	0.00205612	0.00594388
3254.8	0.00205616	0.00594384
3254.9	0.0020562	0.0059438
3255	0.00205623	0.00594377
3255.1	0.00205628	0.00594372
3255.2	0.00205633	0.00594367
3255.3	0.00205637	0.00594363
3255.4	0.00205642	0.00594358
3255.5	0.00205646	0.00594354
3255.6	0.00205652	0.00594348
3255.7	0.00205658	0.00594342
3255.8	0.00205664	0.00594336
3255.9	0.0020567	0.0059433
3256	0.00205675	0.00594325
3256.1	0.00205679	0.00594321
3256.2	0.00205683	0.00594317
3256.3	0.00205686	0.00594314
3256.4	0.0020569	0.0059431
3256.5	0.00205694	0.00594306
3256.6	0.00205695	0.00594305
3256.7	0.00205697	0.00594303
3256.8	0.00205698	0.00594302
3256.9	0.00205699	0.00594301
3257	0.00205701	0.00594299
3257.1	0.00205702	0.00594298
3257.2	0.00205703	0.00594297
3257.3	0.00205705	0.00594295
3257.4	0.00205706	0.00594294
3257.5	0.00205707	0.00594293
3257.6	0.00205709	0.00594291
3257.7	0.00205712	0.00594288
3257.8	0.00205715	0.00594285
3257.9	0.00205718	0.00594282
3258	0.00205721	0.00594279
3258.1	0.00205723	0.00594277
3258.2	0.00205725	0.00594275
3258.3	0.00205728	0.00594272
3258.4	0.0020573	0.0059427
3258.5	0.00205733	0.00594267
3258.6	0.00205737	0.00594263
3258.7	0.0020574	0.0059426
3258.8	0.00205744	0.00594256
3258.9	0.00205749	0.00594251
3259	0.00205753	0.00594247
3259.1	0.00205755	0.00594245
3259.2	0.00205757	0.00594243
3259.3	0.00205759	0.00594241
3259.4	0.00205761	0.00594239
3259.5	0.00205763	0.00594237
3259.6	0.00205767	0.00594233
3259.7	0.0020577	0.0059423
3259.8	0.00205774	0.00594226
3259.9	0.00205777	0.00594223
3260	0.00205781	0.00594219
3260.1	0.00205785	0.00594215
3260.2	0.00205789	0.00594211
3260.3	0.00205793	0.00594207
3260.4	0.00205798	0.00594202
3260.5	0.00205802	0.00594198
3260.6	0.00205805	0.00594195
3260.7	0.00205808	0.00594192
3260.8	0.00205812	0.00594188
3260.9	0.00205816	0.00594184
3261	0.00205819	0.00594181
3261.1	0.00205822	0.00594178
3261.2	0.00205824	0.00594176
3261.3	0.00205826	0.00594174
3261.4	0.00205828	0.00594172
3261.5	0.0020583	0.0059417
3261.6	0.00205833	0.00594167
3261.7	0.00205836	0.00594164
3261.8	0.00205838	0.00594162
3261.9	0.00205841	0.00594159
3262	0.00205844	0.00594156
3262.1	0.00205848	0.00594152
3262.2	0.00205851	0.00594149
3262.3	0.00205855	0.00594145
3262.4	0.00205859	0.00594141
3262.5	0.00205862	0.00594138
3262.6	0.00205868	0.00594132
3262.7	0.00205874	0.00594126
3262.8	0.0020588	0.0059412
3262.9	0.00205885	0.00594115
3263	0.00205891	0.00594109
3263.1	0.00205895	0.00594105
3263.2	0.00205899	0.00594101
3263.3	0.00205903	0.00594097
3263.4	0.00205908	0.00594092
3263.5	0.00205912	0.00594088
3263.6	0.00205914	0.00594086
3263.7	0.00205916	0.00594084
3263.8	0.00205917	0.00594083
3263.9	0.00205919	0.00594081
3264	0.00205921	0.00594079
3264.1	0.00205922	0.00594078
3264.2	0.00205923	0.00594077
3264.3	0.00205923	0.00594077
3264.4	0.00205924	0.00594076
3264.5	0.00205925	0.00594075
3264.6	0.00205927	0.00594073
3264.7	0.00205929	0.00594071
3264.8	0.00205932	0.00594068
3264.9	0.00205934	0.00594066
3265	0.00205937	0.00594063
3265.1	0.0020594	0.0059406
3265.2	0.00205944	0.00594056
3265.3	0.00205947	0.00594053
3265.4	0.00205951	0.00594049
3265.5	0.00205955	0.00594045
3265.6	0.00205959	0.00594041
3265.7	0.00205963	0.00594037
3265.8	0.00205967	0.00594033
3265.9	0.00205971	0.00594029
3266	0.00205975	0.00594025
3266.1	0.00205979	0.00594021
3266.2	0.00205983	0.00594017
3266.3	0.00205987	0.00594013
3266.4	0.00205992	0.00594008
3266.5	0.00205996	0.00594004
3266.6	0.00206001	0.00593999
3266.7	0.00206005	0.00593995
3266.8	0.0020601	0.0059399
3266.9	0.00206015	0.00593985
3267	0.00206019	0.00593981
3267.1	0.00206023	0.00593977
3267.2	0.00206027	0.00593973
3267.3	0.00206031	0.00593969
3267.4	0.00206035	0.00593965
3267.5	0.00206039	0.00593961
3267.6	0.00206043	0.00593957
3267.7	0.00206048	0.00593952
3267.8	0.00206053	0.00593947
3267.9	0.00206057	0.00593943
3268	0.00206062	0.00593938
3268.1	0.00206067	0.00593933
3268.2	0.00206071	0.00593929
3268.3	0.00206075	0.00593925
3268.4	0.0020608	0.0059392
3268.5	0.00206084	0.00593916
3268.6	0.00206087	0.00593913
3268.7	0.00206089	0.00593911
3268.8	0.00206092	0.00593908
3268.9	0.00206095	0.00593905
3269	0.00206097	0.00593903
3269.1	0.002061	0.005939
3269.2	0.00206103	0.00593897
3269.3	0.00206107	0.00593893
3269.4	0.0020611	0.0059389
3269.5	0.00206113	0.00593887
3269.6	0.00206116	0.00593884
3269.7	0.00206119	0.00593881
3269.8	0.00206122	0.00593878
3269.9	0.00206126	0.00593874
3270	0.00206129	0.00593871
3270.1	0.00206133	0.00593867
3270.2	0.00206137	0.00593863
3270.3	0.00206141	0.00593859
3270.4	0.00206145	0.00593855
3270.5	0.00206149	0.00593851
3270.6	0.00206153	0.00593847
3270.7	0.00206156	0.00593844
3270.8	0.0020616	0.0059384
3270.9	0.00206163	0.00593837
3271	0.00206167	0.00593833
3271.1	0.00206171	0.00593829
3271.2	0.00206176	0.00593824
3271.3	0.00206181	0.00593819
3271.4	0.00206186	0.00593814
3271.5	0.00206191	0.00593809
3271.6	0.00206195	0.00593805
3271.7	0.00206199	0.00593801
3271.8	0.00206203	0.00593797
3271.9	0.00206208	0.00593792
3272	0.00206212	0.00593788
3272.1	0.00206216	0.00593784
3272.2	0.0020622	0.0059378
3272.3	0.00206224	0.00593776
3272.4	0.00206229	0.00593771
3272.5	0.00206234	0.00593766
3272.6	0.00206239	0.00593761
3272.7	0.00206244	0.00593756
3272.8	0.00206249	0.00593751
3272.9	0.00206254	0.00593746
3273	0.0020626	0.0059374
3273.1	0.00206264	0.00593736
3273.2	0.00206268	0.00593732
3273.3	0.00206272	0.00593728
3273.4	0.00206277	0.00593723
3273.5	0.00206281	0.00593719
3273.6	0.00206284	0.00593716
3273.7	0.00206288	0.00593712
3273.8	0.00206293	0.00593707
3273.9	0.00206297	0.00593703
3274	0.00206301	0.00593699
3274.1	0.00206305	0.00593695
3274.2	0.0020631	0.0059369
3274.3	0.00206314	0.00593686
3274.4	0.00206319	0.00593681
3274.5	0.00206324	0.00593676
3274.6	0.00206329	0.00593671
3274.7	0.00206334	0.00593666
