intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
8.84984 70.7299 860 348454 
8.84984 70.7299 865 352945 
8.84984 70.7299 870 357212 
8.84984 70.7299 875 373405 
8.84984 70.7299 880 367414 
8.84984 70.7299 885 367935 
8.84984 70.7299 890 375928 
8.84984 70.7299 895 378536 
8.84984 70.7299 900 380895 
8.84984 70.7299 905 384683 
8.84984 70.7299 910 388355 
8.84984 70.7299 915 422000 
8.84984 70.7299 920 396045 
8.84984 70.7299 925 415436 
8.84984 70.7299 930 405096 
8.84984 70.7299 935 408177 
8.84984 70.7299 940 412015 
8.84984 70.7299 945 416096 
8.84984 70.7299 950 418931 
8.84984 70.7299 955 424820 
8.84984 70.7299 960 428333 
8.84984 70.7299 965 423912 
8.84984 70.7299 970 437229 
8.84984 70.7299 975 440965 
8.84984 70.7299 980 445702 
8.84984 70.7299 985 448602 
8.84984 70.7299 990 452472 
8.84984 70.7299 995 456150 
8.84984 70.7299 1000 460558 
8.84984 70.7299 1005 466523 
8.84984 70.7299 1010 469064 
8.84984 70.7299 1015 472464 
8.84984 70.7299 1020 479003 
8.84984 70.7299 1025 481618 
8.84984 70.7299 1030 485755 
8.84984 70.7299 1035 528394 
8.84984 70.7299 1040 494180 
8.84984 70.7299 1045 498586 
8.84984 70.7299 1050 504154 
8.84984 70.7299 1055 509714 
8.84984 70.7299 1060 512178 
8.84984 70.7299 1065 514416 
8.84984 70.7299 1070 518556 
8.84984 70.7299 1075 523318 
8.84984 70.7299 1080 527188 
8.84984 70.7299 1085 529257 
8.84984 70.7299 1090 535120 
8.84984 70.7299 1095 539525 
8.84984 70.7299 1100 544870 
8.84984 70.7299 1105 545084 
8.84984 70.7299 1110 551766 
8.84984 70.7299 1115 556604 
8.84984 70.7299 1120 560750 
8.84984 70.7299 1125 565388 
